id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
1702,A,B,A,A,B,D,A,E,E,H,0.24605956147958835,0.3547853653242639,0.3784425512167165,0.4117329537962773,0.5709681088467481,0.6773193404394656,0.3047228465748545,0.3651113036360939,0.27873204301078497,0.7714672489543384,0.6384239064300464,0.5080542953172487,0.6868379327019517,0.5449571556256938,7.792011935105858
1705,A,B,A,D,B,D,A,E,C,K,0.4487602405165725,0.2936488270070343,0.135076259232367,0.7614658031655183,0.27828127492586563,0.4431554396630384,0.8432205635785712,0.4117254064531493,0.4524891900851191,0.8031100823644158,0.7045069651327897,0.7103139509209049,0.3318724541856149,0.8292243873713117,6.676789814597243
1706,A,A,A,C,B,B,A,E,E,F,0.7430908343936958,0.6639110338980342,0.4343461492603614,0.18938724557180334,0.7643810239787204,0.467017493365084,0.3372391729927793,0.2859327908845869,0.10347261139225944,0.4585681492110087,0.6006338639146606,0.6414594382694261,0.3719562919399481,0.7230174056662412,7.425136836722032
1709,A,B,A,C,B,D,A,D,G,L,0.9642831473517588,0.4849002842606352,0.4489107182892191,0.7477656539603146,0.2781581934316182,0.9028873492587316,0.9586294287036824,0.7545796247600701,0.4674095245339806,0.8279008547700047,0.5646843539955253,0.9554891687536172,0.8489864075024213,0.6888148586277382,8.482970772831955
1710,A,B,A,C,B,D,A,E,G,I,0.7530654330214356,0.2968195964326639,0.22900208184033005,0.8155348108280213,0.2841082336818614,0.7163014702377951,0.7110374131522732,0.7066803898013421,0.8990577697798519,0.7939176683874483,0.7020094006532756,0.6740110460769664,0.8536855569228586,0.3789763881251851,7.746124983217463
1712,A,A,A,C,B,B,A,E,C,F,0.6561197485128849,0.6876017944012573,0.6999419023122694,0.23413111746864115,0.4043747266949618,0.3680897414998952,0.8177363779815043,0.6672819706265707,0.4386233466565029,0.4485329902101817,0.6311553816102151,0.3641976008126501,0.7441257734259957,0.2669761801618976,7.641916603797028
1715,A,A,A,C,B,D,A,D,E,L,0.9245159581393836,0.01571187841442384,-0.000934326097472904,0.7829819405983999,0.5780127477964697,0.8922046160137234,0.5539446758836303,0.6659556719049012,0.9144084754419632,0.8471578056877135,0.40867212066199615,0.9194902435403756,0.8771059219296219,0.2845170955566004,8.465331372986702
1716,A,A,A,C,B,B,A,E,C,I,0.4649226242652763,0.7604078967163395,0.512179287698982,0.43493004458805706,0.2658425288884138,0.3209271597938744,0.18357809564836866,0.5236472981696206,0.4142065660046823,0.3714978679796515,0.5458636935953649,0.4691386994794027,0.31835289243715537,0.4037498527165779,6.948630914626451
1718,A,A,A,A,B,B,A,E,C,H,0.4946238290055221,0.7564308780531135,0.8239972251257137,0.7245336148271797,0.6839245598264128,0.6064951409215146,0.6767698559071371,0.2720480387241486,0.5195272610585503,0.3662788098627913,0.7247392149037439,0.3453095542776368,0.3453378689858093,0.3872839178293026,8.072830612661962
1719,A,A,A,A,B,D,A,E,C,B,0.4459407975912903,0.6150300116288081,0.188138290903169,0.19877098659566372,0.2789219888213641,0.6677387362746091,0.5940285710627915,0.7073786316944725,0.4167239359999063,0.8491536171002946,0.8206353409105168,0.6933166237883028,0.7600885821798725,0.3557867009830692,7.7134515926000855
1720,A,A,A,C,B,D,A,E,C,F,0.5194461044606847,0.6794105843049815,0.3869977943437551,0.7797636520455423,0.2804082088536292,0.5860601233652251,0.8420956086204038,0.6980219518474821,0.4757450421742006,0.4978670641988756,0.7022924878971769,0.8331923034727026,0.7707209502918818,0.7859107724001053,7.890043192294831
1722,A,A,A,A,B,B,A,E,C,I,0.5202340266239853,0.5513293144685119,0.5439696404342702,0.1980053756019052,0.6810535613585907,0.4957228333261943,0.4184122947769652,0.5736518727943061,0.3605883206394857,0.5060664862447842,0.7636688555527706,0.3644367881493752,0.3412258612254494,0.727712234013903,6.9421158491406345
1725,A,A,A,C,B,B,A,D,E,F,0.27329413924690843,0.7757370444563311,0.4887880181601375,0.8555235365967153,0.4137962644526713,0.21279401199801268,0.4559866000454516,0.3193356745220075,0.2790739789834797,0.4145716976939928,0.32382445999463266,0.2031107002998576,0.2966074059634661,0.3481647874605041,7.2453795549574735
1726,B,A,A,C,B,B,A,E,G,I,0.4833521159795501,0.09013509834501747,0.4791946964638549,0.21041358010325928,0.7767100475264677,0.24205313011595145,0.37769908309136574,0.24582070593964103,0.39304651332530816,0.3124528823407534,0.4786538589890594,0.5400654608661956,0.359064525183904,0.8045441826468106,6.575338836732242
1729,B,B,A,C,B,D,A,E,A,L,0.9187446351581526,0.6187003432258131,0.07984652441233481,0.7178012105495885,0.2772358110134549,0.9222639860263652,0.54960623392445,0.6213399129172885,0.9469216915003812,0.8202388558601682,0.484687981557181,0.8635962401982523,0.8197233444858331,0.7325397468455115,8.791042958062908
1730,A,B,A,C,B,B,A,E,E,F,0.5025334428174106,0.3005394297373574,0.5122347106768773,0.9426270722957149,0.4154636188637988,0.22503677233914146,0.3030153549874095,0.4704337541776512,0.3249834917576918,0.3625848881825094,0.286546915545754,0.3155587442187797,0.347901125616571,0.774381108682172,9.783087074302601
1732,A,B,A,A,B,B,A,E,C,H,0.3088229865877689,0.23539117274176385,0.5512447659731822,0.454878169428852,0.2810276110947237,0.3888574935225873,0.18622942561985548,0.34083939182217704,0.2984844809361823,0.4085187124526616,0.6894386073826398,0.5418579438917378,0.2744566149509312,0.7772907075662397,8.02865683568138
1733,A,A,A,C,B,D,A,E,A,F,0.9126132857549748,0.41921899823624015,0.2069127334971554,0.5999952147603775,0.2805410090891647,0.8389437985740991,1.0244704263679143,0.6512511247428748,0.8987740696870674,0.259621696339683,0.7473545036485364,0.8009555949135538,0.8543153399531843,0.6810819245418036,6.654045098579166
1734,A,B,A,C,B,A,A,D,E,F,0.3284392065502776,0.6957955778897357,0.2536804420728278,0.4333150482168016,0.3418429538213497,0.2416322037009549,0.28176460215716914,0.7305811106487746,0.2808780265344472,0.09713548202810487,0.14355539733317385,0.16173429335469153,0.5040204823187004,0.6903299322047525,7.568132984451736
1737,A,B,B,A,B,B,A,D,C,I,0.4756074581180543,0.6366778311980852,0.4220058283513449,0.7394416726315729,0.4221249047034916,0.3685451401448559,0.4062760946002136,0.5270196807641475,0.2351694059358462,0.5545678069060063,0.37324125552779897,0.37873147521646894,0.3676076808197601,0.3560005087085475,8.604349962464596
1739,A,B,A,C,B,B,A,E,E,L,0.7586569325657393,0.4877278515773989,0.16395768710511707,0.5836692539616906,0.8039358644823874,0.30420254002834546,0.1992644676784633,0.5118582945207018,0.3135408914656909,0.5343145285795553,0.364533567880334,0.2529452301995869,0.4236960675006496,0.42497017084425465,8.52439846853598
1742,A,A,A,C,B,D,A,E,A,K,0.25433285178125103,0.7501985896696475,0.4813477051587017,0.4933974117558924,0.7037696535905553,0.6256523444916489,0.4381583393437321,0.3041079779435447,0.46415798597396596,0.8230757431142095,0.5816792771231674,0.8060471443634631,0.7530449652352533,0.2670588234977537,6.365417970776968
1748,A,B,B,C,B,D,A,E,A,H,0.8334220746244639,0.7417316700002968,0.30639300778446144,0.7551924799807708,0.28169193078636723,0.2674580205817157,0.795586409681876,0.6741541470848721,1.0038082010271594,0.6811522937942772,0.7168160882811786,0.7919033460594708,0.8673245429914003,0.3249639253443362,7.623201756150304
1749,A,B,A,C,B,D,A,E,G,F,0.8234771590834741,0.6614421107805153,0.19678409129933733,0.1833443909152976,0.7279155550448697,0.5238188828100213,0.30904129640853745,0.6656063459825251,0.469585982446464,0.6374960936854298,0.5849880243570382,0.565872028787928,0.8542150600106131,0.6995673222116099,7.7202769295451406
1751,A,A,B,C,B,D,A,E,E,K,0.4819121385883633,0.10200335473549424,0.7955596613220155,0.5774044386262841,0.7707656246852747,0.2965581475561796,0.2852168104971188,0.6681781467593221,0.34652990110171794,0.6772054712444197,0.2886531570651581,0.6557744022049766,0.7812699837310517,0.3484140132434642,7.184577421294059
1752,A,B,A,C,B,B,A,E,E,I,0.3994289294200856,0.6399155804564578,0.44040188341627695,0.5388158133956863,0.7767752268523785,0.22258583598769727,0.35177325831483364,0.2649295838999697,0.25043155020136376,0.36110811956669003,0.15420873207830232,0.3164337982592457,0.2731820025991865,0.2706233190201498,8.470658402821675
1754,A,B,A,A,B,B,A,E,C,F,0.5313095555830925,0.3559657254216326,0.5484534104198866,0.34696490181777273,0.2792506847682027,0.2579118767909609,0.3510119397545511,0.2664868456126361,0.2884747406244397,0.31506786803438896,0.1257466512374506,0.20703437137310984,0.3171473915612761,0.3627502661091039,8.07854649478401
1755,A,B,A,C,B,D,A,E,A,L,0.5286661364084781,0.6859784498099915,0.1966183354194956,0.8215559994683579,0.3158249229577743,0.7499927893266891,0.9039772172264662,0.6898382029379001,0.4893411253635696,0.6325244654653877,0.5571965788294317,0.8215372618692003,0.8294232744523342,0.3686786125360159,7.692406427338846
1756,A,A,A,C,B,C,A,E,E,I,0.6649120068159335,0.4831203838256032,0.16769185519927948,0.3683419588490849,0.4125338939309448,0.7218074505093025,0.5300013649949725,0.2491877482442405,0.3415157308198018,0.3479900751453231,0.52178970620775,0.2688852173063122,0.6381411293097666,0.1967176533302732,6.737589722714058
1757,A,B,A,A,B,D,A,E,E,L,0.4362999702835565,0.7574479338831738,0.3783122677031736,0.390285523369494,0.4130355054410476,0.7246981265936808,0.35590917548959494,0.3492660324940146,0.10835904403186117,0.7426477996293764,0.7028176266740863,0.31489458591685265,0.6344302016511629,0.6749277914906685,8.054485006906674
1758,A,A,A,D,B,A,A,E,E,F,0.27667709930423473,0.6166021723389199,0.12548514578543432,0.17963905239941244,0.279103387262712,0.3666831132488509,0.4918624375990309,0.239189701268404,0.4703941949340299,0.8082037003045989,0.31782119162215,0.3319490007648627,0.3443185311111129,0.2707402859278161,7.367848514547841
1759,A,A,A,C,B,B,A,E,C,K,0.551875425251436,0.5537840584585539,0.4054607580214009,0.20397616033473093,0.6502715854297589,0.531917705409424,0.5338572788669945,0.4001602971625857,0.3381461298525018,0.4452607155137043,0.31426470840353044,0.18697423267035965,0.3722606244401725,0.3752665554371177,8.338297583801422
1761,A,B,A,A,B,D,A,E,C,F,0.5034775833381055,0.7902529274090331,0.15709435223303056,0.22472048407175388,0.8406086788278029,0.7205279131408666,0.3895632313875704,0.3565641794165921,0.4491169317550521,0.525610899552339,0.7070297657401188,0.7072550674293776,0.8078077171324598,0.3057218373492179,8.373659274258644
1765,A,B,A,A,B,B,A,E,C,I,0.5416850354929891,0.2933780897900525,0.14730590281690392,0.3626482590641825,0.5179210202789042,0.5866157645986697,0.3946151555632768,0.5542354044445438,0.4425343427809629,0.6685030034120351,0.3287739433438408,0.7785334562638756,0.3613892078562263,0.260907458477711,7.379597415306094
1768,A,B,A,C,B,B,A,E,E,F,0.33133593475172296,0.3593434149297778,0.6489340710901033,0.712388843632709,0.4121454111879404,0.2834283420209455,0.28647326879374424,0.2866064391099385,0.1810226343421764,0.280822891034409,0.2276415431990506,0.23286253917991845,0.5546355309642692,0.4388661249265877,8.433980369471682
1771,A,B,A,C,B,D,A,E,E,I,0.2735521677851942,0.2984778731981657,0.3259050085929251,0.17636759373131916,0.2792083750216062,0.412184917887214,0.5684366990090053,0.3871962300253977,0.9112832802763025,0.8310767132667659,0.585088975599361,0.7013266738374819,0.6103470371503621,0.8428602512035991,6.869791208945141
1772,A,A,A,C,B,A,A,E,C,F,0.4794431054621609,0.2926417207566238,0.5553940856113214,0.580231772123458,0.7539507563333591,0.4594973266183917,0.33425109148659626,0.4812624115978987,0.4431557149609455,0.3864830741068162,0.4937868647247586,0.2233383806862817,0.2919997141591286,0.30590942174544083,8.169218084192352
1774,A,B,A,C,B,D,A,E,E,H,0.2447659993397095,0.7226460898394846,0.3208641239530185,0.3489815797778911,0.7165248562787648,0.4834805197334842,0.3634186580592863,0.6776780121014099,0.8615139878404527,0.7945569953212199,0.27152217342408064,0.4616163268326738,0.2356911084731543,0.41970423132076456,6.672102805415604
1776,A,A,A,C,B,D,A,E,A,I,0.9506859300360077,0.551636924946691,0.30747022579944194,0.7939158513448699,0.4942554399151177,0.8850825888643845,0.7252238602104382,0.3422501291995449,0.922362649873014,0.8262289744973013,0.7159844923610953,0.8890955853730375,0.8816269620764546,0.7651367258104586,6.889392271502987
1777,A,A,A,A,B,D,A,E,G,I,0.8473675480028466,0.485327765107988,0.3836244832020365,0.481817111392944,0.23914528593294446,0.8634120860973009,0.6755899220193674,0.4990138512142757,0.4778198438478308,0.7956382525366262,0.70004377028875,0.6648411495061604,0.7619917778198977,0.20967762020647115,6.865522728939854
1778,A,A,A,A,B,B,A,E,C,F,0.4527328486875453,0.7547537926097658,0.7237349174772181,0.21966422256988874,0.7760316119412224,0.5687904752353501,0.5068577959848835,0.2685010338998112,0.5395121290640825,0.4465404147100274,0.4788889386736394,0.7550072267184245,0.3701432814876043,0.3877351629208624,5.529809492438916
1780,A,B,A,A,B,B,A,E,C,F,0.4857539055314035,0.5524605345902418,0.4966984643220978,0.2904460742699172,0.3149517978791585,0.5543898026256769,0.3375479735908973,0.4281732557440692,0.5188227210039158,0.683149452057513,0.4275591890706289,0.4738057190337961,0.33709680689889443,0.21979186474135115,5.268726078248111
1781,A,A,A,D,B,B,A,E,E,F,0.2536934898736164,0.4846378573252545,0.4437328487121525,0.9056229434882296,0.4616240695761469,0.22459730144549148,0.4025619312880565,0.2744374897441933,0.1777468449877592,0.4032162612996506,0.4241051929098174,0.23262883429236586,0.311997942427802,0.2937228280337137,6.9487922793409185
1782,A,B,A,C,B,B,A,E,C,H,0.4890153480082909,0.4200882612701948,0.5415823409573242,0.8120011504473934,0.5608384172489123,0.6711268806782497,0.30361216021279785,0.3080687883379494,0.6018798644567286,0.7308083076585631,0.3466147658871884,0.3532772131884976,0.7487952271369032,0.2617095254202477,6.602719008608479
1783,A,B,B,C,B,D,A,E,C,F,0.9194732779354088,0.6181752073317377,0.2465283414954231,0.5900406365854023,0.3036994544236417,0.7424116032969594,0.5149312716162431,0.495055281699041,0.472412363059653,0.5067749970808942,0.5536448839907787,0.7671742329759186,0.7832316424182449,0.21271487688159946,8.388863957505443
1784,A,A,A,C,B,B,A,E,E,B,0.4946056446264366,0.7559630147270966,0.700856209101551,0.5157608617105254,0.6812484012905499,0.406931548459832,0.2868787329623201,0.24179658052738925,0.4458372695030471,0.3564888248581711,0.3248509590941705,0.2572867879349954,0.3720800106522893,0.5099417673959081,5.393449564083086
1788,A,A,A,A,B,B,A,E,C,L,0.2384344228238306,0.4855581759876189,0.5254988454858541,0.9187905556968936,0.8132659901482621,0.3390787060725439,0.3601618877451677,0.2743227503888685,0.3768696363142088,0.4106240451702384,0.20655356893405574,0.2613738878863021,0.4366767965219891,0.2695813600105681,7.311671722546792
1789,A,A,A,A,B,B,A,E,C,N,0.3517573861976523,0.6184897755452876,0.5442704944510174,0.20049964699264144,0.500046432925235,0.34917158968851103,0.5433203226977088,0.539084052797227,0.3569116015356866,0.5699738075445583,0.3636597528787112,0.63835249739453,0.3443654087967928,0.7008382050708358,7.1600643680607
1790,A,A,A,C,B,B,A,E,C,L,0.4903960046526308,0.17957430781406808,0.3515299072213806,0.5121613992884179,0.7036456490304711,0.34812633205521204,0.3609147505718565,0.2340686050550813,0.3245914114639871,0.5053550464639291,0.21922382219536188,0.2844528843470863,0.4547073915398557,0.398577278398994,6.427428030175636
1792,A,A,A,C,B,B,A,E,C,K,0.44931915610833706,0.7817701773468638,0.3539000619009143,0.2321335405190724,0.27863565896108416,0.4002840854660534,0.43040602978317855,0.5872333759499881,0.49722694595111205,0.7387776096044796,0.5043130369197221,0.7229156010524164,0.2729847592958338,0.7086514664059704,6.707126858218776
1793,A,A,A,C,B,B,A,E,C,F,0.4415422610713155,0.5577645378766835,0.5946910392559441,0.20452379949753532,0.2790537503866594,0.3810797634193968,0.4287368406399133,0.3451520501911565,0.4868653584831201,0.5836474214571811,0.25668006281759104,0.2588321115219241,0.3640488052821589,0.6922049976651867,8.660929610409456
1796,A,B,A,A,B,D,A,E,A,H,0.9736264283012064,0.7692308392537978,0.13713772831068233,0.16718821242364024,0.27840576922291466,0.8678944304585217,0.5544395078729056,0.9105241350101632,0.9383931229651288,0.8427655633733276,0.6055500123273363,0.738934955781953,0.8343690376468375,0.35550398287144713,7.370491643617104
1797,A,A,A,C,B,B,A,E,C,F,0.510217404178123,0.7774337518180635,0.7630692762072435,0.22175924141728134,0.2772784421834662,0.5533853497342667,0.6434420700231271,0.3521217939351816,0.4866517061793739,0.4482988646454039,0.6879804646382455,0.7950862716811059,0.3075868813598901,0.24826580713167,7.941560111924944
1798,A,B,A,C,B,D,A,E,E,H,0.3901671703329896,0.6527245108330302,0.13682451966493014,0.18104618244258955,0.2778417013465869,1.0000687797748,0.27936098981154023,0.3978555089128546,0.8816636247932119,0.8263028261967973,0.6106778518288364,0.3722660470028697,0.7774817918137502,0.7189967662446541,8.296796870076934
1799,A,B,A,C,B,D,A,E,A,F,1.0202133751241758,0.7719052611707616,0.16533283529873188,0.7922813045577352,0.2806918715644496,0.8777451687045034,0.8056401777983835,0.7002519324742511,0.8869968645328236,0.802874737723715,0.5749569389875132,0.6288487312141261,0.8437701114485344,0.6650402987113616,7.421472933226321
1800,A,A,A,A,A,D,A,E,E,L,0.4796351720176026,0.4844957111913901,0.50405852025453,0.24294309355576654,0.2793140337738,0.3231845176997098,0.4607611166657638,0.32643275043587666,0.27365454640574793,0.5237332672472411,0.4232591851572565,0.6605335066868996,0.6708280849355759,0.6979952542495889,7.413096275967346
1802,A,B,A,C,B,B,A,E,C,I,0.4710445564498903,0.4856910941122435,0.6709687121817218,0.3443701964347738,0.5623492048711967,0.4645567156525853,0.4102076673517692,0.3009766374031637,0.42013244262101146,0.3172341699005997,0.2621727923361529,0.3468394883431294,0.2326360106901547,0.2078852475957896,8.251235837497463
1803,A,B,A,C,B,B,A,E,E,L,0.22842045261844296,0.7470573657114755,0.5537863201507189,0.4449431691940308,0.2786661918949617,0.22190641788109675,0.31281917407789017,0.2594104826733489,0.3863200543395983,0.3651511803549621,0.3813503728743303,0.33661935169899204,0.3437128653170749,0.5957159072034899,8.261164411584772
